,,,all,fisher,relief,spec,f,chi2_nor,RFS,mrmr,cmim,jmi,borutashap,rf,lasso_svm,lasso_lg
xg,RIA,1441,0.0,-0.0029368620299051033,1.6307465578905915e-17,-0.010945160754558196,-0.0029368620299051033,-4.553384541631809e-18,-4.553384541631809e-18,-0.00986304339846071,-0.007641236167858045,0.0009338891572706744,-4.553384541631809e-18,-0.0020996056251104634,0.0031766306934776084,2.607776971929508e-17
xg,RIA,1442,0.0,0.00019532650736524455,-0.001732743181219699,,0.00019532650736524455,4.599020960852845e-17,0.00430767059816944,-0.016663254698575,-0.016663254698575,-0.016663254698575,0.0006293518304582166,0.00019532650736524455,0.0005248109455717411,-0.003791482942547533
xg,RIA,1443,0.0,0.00019928998842448658,0.0005704596798948672,-0.0006535673372643313,0.00019928998842448658,0.0003033045444342991,-0.0003103394486419632,-0.00026283107203307806,-0.0004901798570600836,-0.0005309932958093272,-7.200378552045459e-05,-0.00011533279701931342,0.0029189971584116406,0.0007889881682758588
xg,RIA,1444,0.0,-0.00040241904004298276,-0.0008864097068864504,-0.0023329527655970204,-0.00040241904004298276,-0.0003208312353437732,-0.002013157347979539,0.0011554100237393984,0.00019389539055720227,0.00019389539055720227,-0.0001912804167451057,-0.0010819095186494784,1.4291370577159916e-17,-9.460939043998715e-05
xg,RIA,1446,0.0,2.5015360732663488e-17,-0.00044826283208919344,-0.0003469755562692648,2.5015360732663488e-17,-0.001407835023171494,2.34019659279831e-17,-0.0029420808708483705,-0.005073517351685548,-0.005073517351685548,1.935466685358293e-17,3.273689472859773e-17,2.5715918269497473e-17,-0.005625776670152745
xg,RIA,1447,0.0,-0.0007614171931137967,-0.00515571554998676,-0.0004049062264614003,-0.0007614171931137967,-0.0003799547015630902,-0.0017621146754356971,-0.0002592611499833177,-0.0002592611499833177,-0.0002592611499833177,-0.002707772483372647,-0.00027302386933591907,-0.0003617092628434168,-0.00037161685611138416
xg,RIA,1448,0.0,-0.0005497691654548375,1.495279180408651e-17,1.9051894319671586e-17,-0.0005497691654548375,0.0016380012584332345,2.004412514231395e-17,2.6725687904491186e-17,2.4669988647535493e-17,-0.0007678966956243626,-0.0014477093011285513,-0.00802610878006174,-0.0030725964193713106,0.0005144610566753749
xg,RIA,1450,0.0,-0.0011933202078583077,-0.003414515438233591,0.004117468617441937,-0.0011933202078583077,2.6760590030818966e-17,0.0021927736614756675,0.0005712790538657331,0.0032655352991181183,0.0005712790538657331,0.003497337827691607,-0.0011933202078583077,-0.005029572271466657,0.0014862588104364116
xg,RIA,1451,0.0,2.3334224447256308e-17,1.7059330139988055e-17,-0.0008591647174637007,2.3334224447256308e-17,-7.989753728756657e-05,1.5558625519459416e-17,-0.0012253617957516845,-0.001176614702839818,-0.001176614702839818,6.497684907148247e-05,-0.00016796658633294582,-0.0008698800425133567,-0.0002887773239759241
xg,RIA,1452,0.0,-0.0038787157721434165,-0.0023851838446725814,-0.004175108481458412,-0.0038787157721434165,-0.005223743795356794,,-0.0031297760428387854,-0.0031297760428387854,-0.001043770988227433,-0.0029836164601986562,-1.1676517538199374e-18,,
xg,RIA,1453,0.0,0.001723307090438348,4.197236215861386e-17,2.70357936053025e-17,0.001723307090438348,0.001723307090438348,1.673810773023034e-17,2.561489665853511e-17,1.3708758812341419e-17,4.4138870641594405e-17,1.4434061177605227e-17,0.0004768736724302591,0.0005158103888232621,0.00011514094049852152
xg,RIA,1487,0.0,-0.00011340308873212496,-0.0014200897586022431,-0.006993142378220141,-0.00011340308873212496,-0.0012271952511802614,1.1202808596464343e-17,-0.0022372899666304475,-0.0022372899666304475,-0.0022372899666304475,-0.001688761689110206,-0.0009805373661424242,-0.0037655788710244755,-0.0016917930218410876
xg,RIA,1488,0.0,0.0003656350699654699,0.0022430793626064646,0.00022683537595376692,0.0003656350699654699,0.004634562156683992,0.006113563539160038,-1.020964039096527e-18,-1.020964039096527e-18,-1.020964039096527e-18,-1.020964039096527e-18,-1.020964039096527e-18,0.006284612515358194,0.009933705303434286
xg,RIA,1490,0.0,,0.002202776418308339,1.4757259595566395e-17,,2.6310631118282822e-17,0.0015349117093264816,0.0024436483520920323,1.5738908228008092e-17,0.005421012358317202,4.4351911030455255e-17,4.862921569878653e-32,1.934036252226413e-17,0.0015349117093264816
xg,RIA,1494,0.0,-0.00011220272167340453,-0.0007342290988240371,5.7213378933310886e-18,-0.00011220272167340453,-0.00030412086980707593,-0.0001713806752848156,-0.004277064562754271,-0.004277064562754271,-0.004277064562754271,7.344359557742629e-18,7.344359557742629e-18,-0.0007054581426585736,3.537320521951323e-18
xg,RIA,1496,0.0,,,,,,,,,,,,,
xg,RIA,1504,0.0,1.182070902780421e-17,1.0961196104164048e-17,,1.182070902780421e-17,4.033337265339861e-18,-0.00011007230094550472,8.568591197426842e-18,1.5870311898256047e-17,1.3928358405479506e-17,1.7011661844782348e-17,1.0474952195949908e-17,2.0286991462913633e-32,2.0286991462913633e-32
xg,RIA,1507,0.0,,,,,,,,,,,,,
xg,RIA,1510,0.0,-9.449350025e-05,-7.061829146654062e-05,-0.0005067896256367688,-9.449350025e-05,-9.449350025e-05,-6.886254992421026e-05,1.596826623556779e-17,-0.0017381889546715479,-0.00018549770283578465,-9.598286130332607e-05,-0.00012658900659641575,1.7871458077567153e-17,-0.00013186405493637824
xg,RIA,1547,0.0,-1.8841112329385066e-19,-1.8841112329385066e-19,0.00015654625225128556,-1.8841112329385066e-19,-2.7097736212309345e-05,,,8.534360732789325e-18,7.387372846862889e-18,7.38767794748329e-18,8.293539147636252e-05,-1.8841112329385066e-19,9.647038185688603e-18
xg,RIA,1566,0.0,0.0026123560705556027,0.004970462831151696,1.84188329212895e-17,0.0026123560705556027,0.0013331217952016587,0.004750232666494801,,1.8433011449563106e-17,1.8164520131238282e-17,0.00564704657199359,0.0035821034568405364,0.0017052174899887644,0.002730793943404493
xg,RIA,1600,0.0,-0.0023557377483780263,-0.008424273040346025,-0.0049654787780584134,-0.0023557377483780263,-0.008424273040346025,0.0004939859152881561,-0.0007807551129242688,-0.007110575510676147,-0.005835249200483433,0.001270007402784685,-0.00030298638179529524,0.0017639169476276852,0.002351578321171134
xg,RIA,311,0.0,-2.4135144023189142e-05,-0.0014955218693497108,-0.0009995183495366646,0.00018232465375800575,-2.1536615926745074e-05,-0.00478929891827838,,1.9568991879016405e-17,,-2.4135144023189142e-05,-2.4135144023189142e-05,-0.00431262905545014,0.0006009541426276127
xg,RIA,40,0.0,-0.004550492815060911,-0.01105316372838989,-0.007603192618495872,-0.004550492815060911,-0.014222747482331308,-0.0076487092534388785,-0.007544343211231093,-0.007295421165163286,-0.0069324406900322,-0.0014627598211554864,-0.004179735828339041,-0.010237384263362643,-0.004362604760212419
xg,RIA,40900,0.0,4.8633875188388495e-32,2.4998831050737828e-17,2.6074457772063168e-17,4.8633875188388495e-32,3.1701484580128155e-17,5.353046498688676e-17,4.8633875188388495e-32,4.8633875188388495e-32,4.8633875188388495e-32,4.8633875188388495e-32,4.8633875188388495e-32,4.8633875188388495e-32,4.8633875188388495e-32
xg,RIA,40994,0.0,-1.6659328855520135e-18,-0.0006998478294485444,-0.013130983349239438,-1.6659328855520135e-18,-1.6659328855520135e-18,-0.00799360521224434,-0.0020727949467715845,-0.0007470247811623327,1.6681042890169095e-17,-1.6659328855520135e-18,-1.6659328855520135e-18,-1.6659328855520135e-18,-1.6659328855520135e-18
xg,RIA,41146,0.0,-6.15848219839383e-05,-0.00016909769429052145,-0.00011842012044529086,-6.15848219839383e-05,-5.05048397230932e-19,1.5786755865457313e-17,1.5786755865457313e-17,1.5786755865457313e-17,1.5786755865457313e-17,-5.564102277859277e-05,-0.00016909769429052145,1.7717712510817665e-17,-0.00012909645121699222
xg,RIA,41156,0.0,1.6385573935015124e-17,1.4431977540347295e-17,,1.9937219391904955e-17,4.3551237209955624e-18,9.35562187078949e-19,1.1135144042830104e-18,1.1135144042830104e-18,1.1135144042830104e-18,2.126621442155075e-17,2.202357387629686e-17,,2.546659325605828e-18
xg,RIA,41730,0.0,,,-5.028157449834607e-05,,,-0.0001512097745697019,,-0.010384248718434592,-0.010384248718434592,0.0004793183505931199,0.0008823609541628979,0.0004793183505931199,0.0006133309126253705
xg,RIA,41872,0.0,-0.0015598845332850263,-0.00580467822890017,,-0.0015598845332850263,-0.0026291401762454755,0.001314281442418394,-0.005218722139777469,-0.0027095388338226035,-0.0005158915453414838,-0.007046040585249662,-0.0009969763331253124,-0.004817088664726646,-0.004817088664726646
xg,RIA,41897,0.0,-0.0056356786019791045,-0.006275244510004411,-0.0056356786019791045,-0.0056356786019791045,-0.0056356786019791045,-0.05272826709679208,-0.0007473802330662191,-1.1966981702505284e-18,-0.001343928736457483,-0.0050707500739474555,-0.0050707500739474555,-0.0056356786019791045,-1.1112014386113201e-17
xg,RIA,41945,0.0,0.0010389103730040908,0.003345174420782897,-0.00756499766490806,0.0010389103730040908,0.002181605233809456,0.0015681591267457096,,,,0.002181605233809456,0.003550595996329405,0.0015681591267457096,-0.004961342609014962
xg,RIA,41946,0.0,1.5573598205116108e-18,0.00017033391365626747,2.2311444929862337e-18,4.036420852418302e-18,6.380643559090178e-18,1.2936304922654478e-18,1.0151580911813805e-18,1.0151580911813805e-18,1.0151580911813805e-18,0.00018661307923125022,0.00021010641485933148,1.2936304922654478e-18,1.2936304922654478e-18
xg,RIA,41978,0.0,-0.011752045220579994,-0.00829524352679162,2.1619248964810344e-17,-0.011752045220579994,-0.003836572044757966,-0.0025910540394906514,-0.004654565092507433,-0.0012839560508280843,-0.0033378588772489553,-0.0031370695474051934,1.2893309497686181e-17,-0.0018241129611458724,-0.004272419865737174
xg,RIA,44,0.0,7.15681413818067e-18,1.4504064606791764e-17,-0.00015534488488317273,7.15681413818067e-18,5.9233702500273065e-18,-5.310400531309986e-05,1.8483202204181017e-05,1.8483202204181017e-05,1.8483202204181017e-05,1.7355012962210555e-05,1.7355012962210555e-05,2.5086306709436657e-05,-0.0001985547539068114
xg,RIA,53,0.0,0.00010537936642525207,2.0302516623163215e-18,,0.00010537936642525207,-0.00046458763573954643,-0.0005056461165571135,-0.0004807640866147819,-0.0004807640866147819,-0.0004807640866147819,2.0302516623163215e-18,2.0302516623163215e-18,-0.00012570502709904639,-0.00012570502709904639
xg,RIA,59,0.0,-0.0002734167715622142,0.00019977380771541627,0.0004187840934502261,0.00043912527907908423,0.00043912527907908423,-0.0007842169491177314,-0.00021326939524343304,-0.0004556428339843762,-0.00043162805442339606,-3.518312825912535e-18,-0.00013315391693387494,1.4813379907304116e-17,0.00041879173528922296
xg,RIA,715,0.0,-0.0006817794554824741,-0.00019501040365165457,,-0.0006817794554824741,-0.0002692103408982901,0.00014397875886245826,-0.0008362875560566135,-0.0002692103408982901,-0.0002692103408982901,-0.0002692103408982901,-0.0002692103408982901,0.00016339451157766665,
xg,RIA,716,0.0,-0.0018036971883961918,-1.780919649047781e-18,3.243417623462761e-17,-0.0018036971883961918,-0.0018036971883961918,-1.780919649047781e-18,-0.0005363527029142472,-1.780919649047781e-18,-1.780919649047781e-18,-0.0015019918533866466,-0.0059952305356973865,-0.004360998355130408,-0.0011945411510335304
xg,RIA,717,0.0,-0.0037318966622725477,-0.00034507292359474515,-0.0004876869345807176,-0.0037318966622725477,-0.0037318966622725477,-0.00012298298819714458,-0.005119777870803034,-0.003665172492651373,-0.0018189686036534994,-0.0027148780881210742,-0.00034507292359474515,-3.5020711782972176e-05,-0.00034507292359474515
xg,RIA,718,0.0,-0.0006821549329997907,-0.00016165070015065696,2.1517780303445166e-17,-0.0006821549329997907,-0.0006481505589567146,-0.0036733013523847224,-0.001855496139683174,9.955793281264693e-05,-9.60809720509266e-19,-7.196931089677192e-06,-9.60809720509266e-19,-0.0005180327425639293,-0.008267835618492932
xg,RIA,721,0.0,,-0.0015476718740184351,,,0.0005868759878717734,,-0.0015476718740184351,1.614593268260903e-17,,1.8275787190530426e-17,1.8275787190530426e-17,0.0005868759878717734,2.0511047270289185e-17
xg,RIA,723,0.0,-0.00037208389959487065,-0.0001728448689074689,,-0.00037208389959487065,-0.0018733913073910053,-0.0007655258996924006,-0.0006138842293424129,-0.0001728448689074689,-0.0001728448689074689,-0.0007490299645959994,-0.0001728448689074689,-0.0001728448689074689,
xg,RIA,732,0.0,-0.00520407644957496,2.7308538749227503e-17,2.5675490894142895e-17,-0.00520407644957496,0.00034806858345454134,-0.0005060866098032252,-0.0021635704606103403,-0.0023525136279283197,-0.0033156261301393536,-0.003145921226714494,-0.00044953801803654755,-0.0008565919066766966,-0.0009560082862157657
xg,RIA,735,0.0,,,-2.130519398101914e-06,,3.209154885878225e-05,,,,,,,,
xg,RIA,740,0.0,4.655561222264015e-18,0.00012047616989396785,,4.655561222264015e-18,4.655561222264015e-18,4.700162782874664e-18,,2.9887573233119135e-05,3.5799605757035402e-19,2.537146455191162e-32,2.537146455191162e-32,,
xg,RIA,742,0.0,-1.6061572441344358e-18,-1.6061572441344358e-18,2.1537415202291476e-17,-1.6061572441344358e-18,-1.6061572441344358e-18,-0.005554323424907795,-0.000308298884738328,0.00023959398689988673,-0.0007776905905486212,-1.6061572441344358e-18,-1.6061572441344358e-18,0.0005238121878282203,-0.009080052336772853
xg,RIA,746,0.0,1.445604964049043e-17,-0.00028276383380463894,,1.445604964049043e-17,2.076540905538102e-17,0.0027887545496124394,2.4054795632539634e-17,2.889421187213009e-17,2.631746491753507e-17,-5.873867224490934e-19,-5.873867224490934e-19,0.0005403299726623415,1.98649293134093e-17
xg,RIA,752,0.0,-6.324762121231245e-05,-0.0004561146267671857,-1.4725347349078617e-05,-6.324762121231245e-05,-6.324762121231245e-05,-0.0004216012483878493,,-4.702025831668943e-19,-4.702025831668943e-19,-0.0005746629428419644,-0.0002095411527529028,1.524190031448623e-05,3.2029594468484657e-17
xg,RIA,753,0.0,-0.018019416289291303,-0.004244164758327779,-0.0014164542395174108,-0.018019416289291303,-0.0018470045907614582,-0.02746703896670263,-0.0005154555675648754,-0.010795642522415352,-0.00955440240593996,-0.002845297666414137,-0.003904879419992032,-0.05595464904295375,-0.002253979429364285
xg,RIA,756,0.0,5.117011088960874e-18,1.5642323671359508e-17,3.5897025156065457e-17,5.117011088960874e-18,5.117011088960874e-18,2.0086970282297404e-17,3.8299830985658954e-17,4.476984575877784e-32,1.5529071094785183e-17,4.476984575877784e-32,4.476984575877784e-32,1.6342104457709722e-17,9.788134422288043e-18
xg,RIA,758,0.0,-0.001721758748045768,5.386786411648414e-18,2.857236316584496e-32,-0.001721758748045768,2.857236316584496e-32,,4.15687099330407e-32,2.857236316584496e-32,2.857236316584496e-32,2.857236316584496e-32,2.857236316584496e-32,2.6236183883522254e-17,2.070375012478373e-17
xg,RIA,759,0.0,3.873514267026874e-17,9.84763601872816e-18,2.8475406775704294e-17,3.873514267026874e-17,3.737266916007756e-32,3.091993344399684e-17,3.737266916007756e-32,3.737266916007756e-32,3.737266916007756e-32,3.737266916007756e-32,3.737266916007756e-32,2.5070232140489025e-17,1.6013936744201698e-17
xg,RIA,761,0.0,-2.5438389776081432e-05,7.532611502830065e-06,3.965021297351229e-18,-2.5438389776081432e-05,2.865477133970577e-18,,-1.940278531413632e-05,-1.940278531413632e-05,-1.940278531413632e-05,7.522423455532226e-06,7.522423455532226e-06,2.3291178485818095e-18,2.3291178485818095e-18
xg,RIA,762,0.0,2.446488879805673e-17,2.134714422682773e-17,2.549575518862876e-17,2.446488879805673e-17,2.446488879805673e-17,3.0092552414830086e-17,1.839289881452634e-17,1.839289881452634e-17,1.1001963429493989e-17,0.013632863190211909,1.315411164423904e-17,2.1968841564196256e-17,2.1968841564196256e-17
xg,RIA,763,0.0,-0.00016029109348472754,-1.4355602074986653e-18,-0.0004359565675896356,-0.00016029109348472754,-0.00016029109348472754,-0.00023389743820672698,-6.42509216281776e-05,-6.42509216281776e-05,-6.42509216281776e-05,3.1648849624551194e-05,-0.00013932174157485703,-0.0005820495832759606,-0.0005820495832759606
xg,RIA,766,0.0,-0.0004804984563159212,-0.00010234748591330585,-0.001151276015626213,-0.0004804984563159212,-0.0004804984563159212,-0.0005220699647706999,-0.0022725647940820496,-1.847016727710753e-18,-1.847016727710753e-18,-0.00032632709917462224,-0.00028185608931908206,-0.0027006549693938953,-0.011247318333166455
xg,RIA,768,0.0,-0.004501545701687964,-5.2736803886911726e-18,-0.02424369069223285,-0.004501545701687964,-0.0025367156854296303,-0.002826690633985835,-0.005409127506571063,-0.002206113090632318,-0.001661020037032537,-0.001400625375225771,-5.2736803886911726e-18,-0.005856513502853704,-0.010902305733429854
xg,RIA,769,0.0,1.938883598515523e-17,1.1244534280205502e-17,2.3872927907304274e-17,1.938883598515523e-17,1.5259044949151684e-17,0.0020387232859271553,2.6236302379245363e-17,2.519924006298051e-17,2.238240478336443e-17,1.139071887832449e-17,1.2011465004848188e-17,0.00378033527300864,0.0012028827345608507
xg,RIA,773,0.0,-9.274314154384769e-18,1.821768926156128e-17,1.2252968446268242e-17,-9.274314154384769e-18,-9.274314154384769e-18,-0.00132782527576035,-0.0011177611978907163,1.5984051960756324e-17,-0.0006654447189572518,-0.0028758499905375268,8.333971029602123e-18,-0.00024744389273604494,-9.274314154384769e-18
